map00780:R01074
rn:R01074	ko:K01942
rn:R01074	ko:K01947
rn:R01074	ko:K03524
map00780:R01077
rn:R01077	ko:K01435
map00780:R01078
rn:R01078	ko:K01012
map00780:R03182
rn:R03182	ko:K01935
rn:R03182	ko:K19562
map00780:R03209
rn:R03209	ko:K01906
map00780:R03210
rn:R03210	ko:K00652
map00780:R03231
rn:R03231	ko:K00833
rn:R03231	ko:K19562
map00780:R03762

map00780:R04869

map00780:R05145
rn:R05145	ko:K01942
rn:R05145	ko:K01947
rn:R05145	ko:K03524
map00780:R09543
rn:R09543	ko:K02169
map00780:R09725
rn:R09725	ko:K02170
rn:R09725	ko:K09789
rn:R09725	ko:K19560
rn:R09725	ko:K19561
map00780:R10115
rn:R10115	ko:K00647
rn:R10115	ko:K09458
map00780:R10116
rn:R10116	ko:K00059
map00780:R10117
rn:R10117	ko:K02372
map00780:R10118
rn:R10118	ko:K00208
map00780:R10119
rn:R10119	ko:K00647
rn:R10119	ko:K09458
map00780:R10120
rn:R10120	ko:K00059
map00780:R10121
rn:R10121	ko:K02372
map00780:R10122
rn:R10122	ko:K00208
map00780:R10123
rn:R10123	ko:K16593
map00780:R10124
rn:R10124	ko:K00652
map00780:R10127
rn:R10127	ko:K08351
map00780:R10699
rn:R10699	ko:K19563
map00350:R00031
rn:R00031	ko:K00422
map00350:R00042

map00350:R00045
rn:R00045	ko:K00422
map00350:R00713
rn:R00713	ko:K00135
rn:R00713	ko:K00139
rn:R00713	ko:K08324
rn:R00713	ko:K17761
map00350:R00714
rn:R00714	ko:K00135
rn:R00714	ko:K08324
map00350:R00728
rn:R00728	ko:K01668
map00350:R00729
rn:R00729	ko:K03334
map00350:R00731
rn:R00731	ko:K00505
map00350:R00734
rn:R00734	ko:K00811
rn:R00734	ko:K00812
rn:R00734	ko:K00813
rn:R00734	ko:K00815
rn:R00734	ko:K00817
rn:R00734	ko:K00832
rn:R00734	ko:K00838
rn:R00734	ko:K05821
rn:R00734	ko:K11358
rn:R00734	ko:K14454
rn:R00734	ko:K14455
rn:R00734	ko:K15849
map00350:R00736
rn:R00736	ko:K01592
rn:R00736	ko:K01593
rn:R00736	ko:K18933
map00350:R00737
rn:R00737	ko:K10774
rn:R00737	ko:K13064
map00350:R00739

map00350:R01085
rn:R01085	ko:K01557
rn:R01085	ko:K16164
rn:R01085	ko:K16165
map00350:R01364
rn:R01364	ko:K01555
rn:R01364	ko:K16171
map00350:R01647
rn:R01647	ko:K02510
map00350:R01815
rn:R01815	ko:K00501
map00350:R02075

map00350:R02076

map00350:R02077

map00350:R02078
rn:R02078	ko:K00422
rn:R02078	ko:K00505
map00350:R02080
rn:R02080	ko:K01592
rn:R02080	ko:K01593
map00350:R02382
rn:R02382	ko:K00274
rn:R02382	ko:K00276
rn:R02382	ko:K13371
rn:R02382	ko:K13372
map00350:R02384

map00350:R02489

map00350:R02514

map00350:R02516

map00350:R02518

map00350:R02519
rn:R02519	ko:K00451
map00350:R02520

map00350:R02521
rn:R02521	ko:K00457
map00350:R02532
rn:R02532	ko:K00274
map00350:R02533
rn:R02533	ko:K00553
map00350:R02534
rn:R02534	ko:K00545
map00350:R02535
rn:R02535	ko:K00503
map00350:R02655

map00350:R02656
rn:R02656	ko:K00450
map00350:R02657
rn:R02657	ko:K00157
map00350:R02695
rn:R02695	ko:K00129
map00350:R02697
rn:R02697	ko:K00129
map00350:R02698
rn:R02698	ko:K00483
rn:R02698	ko:K00484
rn:R02698	ko:K16901
rn:R02698	ko:K16902
rn:R02698	ko:K23470
rn:R02698	ko:K23492
map00350:R02699

map00350:R02919
rn:R02919	ko:K00274
map00350:R02920
rn:R02920	ko:K00545
map00350:R02962

map00350:R03181
rn:R03181	ko:K01800
map00350:R03208
rn:R03208	ko:K00431
map00350:R03299
rn:R03299	ko:K00483
rn:R03299	ko:K00484
rn:R03299	ko:K16901
rn:R03299	ko:K16902
map00350:R03300
rn:R03300	ko:K00129
map00350:R03302
rn:R03302	ko:K00129
map00350:R03303
rn:R03303	ko:K00455
map00350:R03304
rn:R03304	ko:K00545
map00350:R03306

map00350:R03337
rn:R03337	ko:K18606
rn:R03337	ko:K23109
map00350:R03339
rn:R03339	ko:K18606
map00350:R03341

map00350:R03342
rn:R03342	ko:K07253
map00350:R03373
rn:R03373	ko:K18606
map00350:R03374
rn:R03374	ko:K21425
map00350:R03539
rn:R03539	ko:K00431
map00350:R03672

map00350:R03673
rn:R03673	ko:K01827
rn:R03673	ko:K22203
map00350:R03674

map00350:R03868
rn:R03868	ko:K01801
rn:R03868	ko:K16163
map00350:R03943

map00350:R03953
rn:R03953	ko:K00431
map00350:R03973
rn:R03973	ko:K00431
map00350:R04132
rn:R04132	ko:K02509
map00350:R04134
rn:R04134	ko:K05921
map00350:R04300
rn:R04300	ko:K00274
rn:R04300	ko:K00276
rn:R04300	ko:K13371
rn:R04300	ko:K13372
map00350:R04301
rn:R04301	ko:K00545
map00350:R04304
rn:R04304	ko:K00055
map00350:R04379
rn:R04379	ko:K01826
map00350:R04380
rn:R04380	ko:K05921
map00350:R04418
rn:R04418	ko:K00151
rn:R04418	ko:K10219
map00350:R04419
rn:R04419	ko:K10219
map00350:R04598

map00350:R04599

map00350:R04600

map00350:R04601

map00350:R04776

map00350:R04777

map00350:R04880
rn:R04880	ko:K00001
rn:R04880	ko:K00121
rn:R04880	ko:K04072
rn:R04880	ko:K13951
rn:R04880	ko:K13952
rn:R04880	ko:K13953
rn:R04880	ko:K13954
rn:R04880	ko:K13980
rn:R04880	ko:K18857
map00350:R04881
rn:R04881	ko:K00545
map00350:R04882
rn:R04882	ko:K00129
map00350:R04883
rn:R04883	ko:K00129
map00350:R04884
rn:R04884	ko:K00505
map00350:R04886

map00350:R04887
rn:R04887	ko:K00545
map00350:R04888
rn:R04888	ko:K00129
map00350:R04889
rn:R04889	ko:K00129
map00350:R04890
rn:R04890	ko:K00274
map00350:R04891
rn:R04891	ko:K00129
map00350:R04892
rn:R04892	ko:K00129
map00350:R04893
rn:R04893	ko:K00274
map00350:R04894
rn:R04894	ko:K00274
map00350:R05083

map00350:R06612

map00350:R06897
rn:R06897	ko:K02509
map00350:R08846

map00350:R08847

map00350:R08848

map00350:R08849

map00350:R08920

map00350:R08965
rn:R08965	ko:K00506
map00350:R09254
rn:R09254	ko:K05821
map00350:R09830
rn:R09830	ko:K00270
map00350:R11257
rn:R11257	ko:K20758
map00350:R11916
rn:R11916	ko:K01618
map00350:R11917
rn:R11917	ko:K22327
map00350:R12252
rn:R12252	ko:K18606
map00970:R02918
rn:R02918	ko:K01866
map00970:R03038
rn:R03038	ko:K01872
map00970:R03646
rn:R03646	ko:K01887
map00970:R03647
rn:R03647	ko:K09759
map00970:R03648
rn:R03648	ko:K01893
map00970:R03650
rn:R03650	ko:K01883
rn:R03650	ko:K01884
map00970:R03651
rn:R03651	ko:K09698
map00970:R03652
rn:R03652	ko:K01886
map00970:R03654
rn:R03654	ko:K01878
rn:R03654	ko:K01879
rn:R03654	ko:K01880
rn:R03654	ko:K14164
map00970:R03655
rn:R03655	ko:K01892
map00970:R03656
rn:R03656	ko:K01870
map00970:R03657
rn:R03657	ko:K01869
map00970:R03658
rn:R03658	ko:K04566
rn:R03658	ko:K04567
map00970:R03659
rn:R03659	ko:K01874
map00970:R03660
rn:R03660	ko:K01889
rn:R03660	ko:K01890
map00970:R03661
rn:R03661	ko:K01881
rn:R03661	ko:K14163
map00970:R03662
rn:R03662	ko:K01875
map00970:R03663
rn:R03663	ko:K01868
map00970:R03664
rn:R03664	ko:K01867
map00970:R03665
rn:R03665	ko:K01873
map00970:R03905
rn:R03905	ko:K02433
rn:R03905	ko:K02434
rn:R03905	ko:K02435
rn:R03905	ko:K03330
rn:R03905	ko:K03865
rn:R03905	ko:K09482
map00970:R03940
rn:R03940	ko:K00604
map00970:R04212
rn:R04212	ko:K02433
